MMSADB01:000015595:mpeg21:a0031	1937	Provinciale Noordbrabantsche en 's Hertogenbossche courant	Land- en Tuinbouw. DE LANDBOUWER WORDT VAN ALLE KANTEN BEDREIGD.	artikel	0.9307616221562809	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
MMSAEN01:000051844:mpeg21:a0034	1934	Twentsch dagblad Tubantia en Enschedesche courant	BINNENLAND. Verbindende kracht van ondernemersovereenkomsten.	artikel	0.9618897637795275	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
MMSAEN01:000051846:mpeg21:a0041	1934	Twentsch dagblad Tubantia en Enschedesche courant	BUITENLAND. Spellingsstrijd in Denemarken	artikel	0.9334126040428062	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
MMSAEN01:000053229:mpeg21:a0040	1937	Twentsch dagblad Tubantia en Enschedesche courant	DE BISAMRAT. — Reeds hebben wij gewezen op het gevaar dat ons land loopt	illustratie met onderschrift	0.8396946564885496	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:010000692:mpeg21:a0141	1922	Het Centrum	VAN ALLES WAT DE VROUW DIE DEFTIG IS.	artikel	0.875	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010015473:mpeg21:a0029	1934	Het Vaderland : staat- en letterkundig nieuwsblad	DE BISAMRAT IN ONS LAND?	artikel	0.8421052631578947	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:010028320:mpeg21:a0166	1926	Nieuwe Rotterdamsche Courant	Uitkomst van invoer der bisamrat in Europa.	artikel	0.793859649122807	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:010029391:mpeg21:a0140	1927	Nieuwe Rotterdamsche Courant	Duitschland.	artikel	0.9288577154308617	nl	02_Nuisance_material	\N	Landelijk	\N	\N
ddd:011216212:mpeg21:a0091	1912	De Surinamer : nieuws- en advertentieblad	Voor de Vrouwen.	artikel	0.7660668380462725	nl	10_Other_beast	\N	Suriname	\N	\N
ddd:010029498:mpeg21:a0118	1928	Nieuwe Rotterdamsche Courant	De bisamrat.	artikel	0.8038461538461539	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:010035103:mpeg21:a0054	1916	Nieuwe Rotterdamsche Courant	Land-en Tuinbouw.	artikel	0.7688828584350973	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:010167331:mpeg21:a0137	1913	Het nieuws van den dag voor Nederlandsch-Indië	Handel in pelzen.	artikel	0.8327974276527331	nl	06_Hunt_economical	\N	Nederlands-Indië / Indonesië	\N	\N
ddd:010192675:mpeg21:a0130	1926	Tilburgsche courant	Waar de „Norge&quot; landde.	artikel	0.9401544401544402	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:010193196:mpeg21:a0098	1928	Tilburgsche courant	DE BISAMRAT. Voorloopig nog geen gevaar van te duchten.	artikel	0.8705035971223022	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:010600533:mpeg21:a0017	1915	Leeuwarder courant	BUITENLAND.	artikel	0.900052603892688	nl	06_Hunt_economical	\N	Regionaal/lokaal	\N	\N
ddd:010226586:mpeg21:a0269	1938	Het nieuws van den dag voor Nederlandsch-Indië	Van den „Nieuws &quot;-Redacteur in Nederland Weermacht-Millioenen Verdwijnen In de Wieringermeer is het Slecht Hazenvangen en Hollandsche Wespen Vinden Emplooi in Amerika Bruno de Optimist Blijft Procedeeren Een Lied van „Grönnen 't Pronkjewail&quot;	artikel	0.931930693069307	nl	06_Hunt_economical	\N	Nederlands-Indië / Indonesië	\N	\N
ddd:010234206:mpeg21:a0154	1924	Nieuwe Tilburgsche Courant	Ook Nederland bedreigd?	artikel	0.9287257019438445	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:010262678:mpeg21:a0006	1871	De Tĳd : godsdienstig-staatkundig dagblad	Verscheidenheden.	artikel	0.9487554904831625	nl	01_Natural_history	\N	Landelijk	\N	\N
ddd:010296559:mpeg21:a0069	1917	Rotterdamsch nieuwsblad	BISAMRATTEN IN EUROPA.	artikel	0.8710462287104623	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:010296663:mpeg21:a0070	1917	Rotterdamsch nieuwsblad	De muskusrat.	artikel	0.9034175334323923	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:010333660:mpeg21:a0064	1916	De Sumatra post	De Bisam-ratten.	artikel	0.87	nl	05_Pest_control	\N	Nederlands-Indië / Indonesië	\N	\N
ddd:010348626:mpeg21:a0188	1929	Limburger koerier : provinciaal dagblad	DE BISAMRAT.	artikel	0.8873720136518771	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:010514218:mpeg21:a0053	1928	Rotterdamsch nieuwsblad	De Bisamrat.	artikel	0.8456057007125891	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:010527817:mpeg21:a0289	1928	De Tĳd : godsdienstig-staatkundig dagblad	UIT DE NATUUR door CH. d'HESSIGNY. DE BISAM-RAT.	artikel	0.9216216216216216	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:010527840:mpeg21:a0163	1928	De Tĳd : godsdienstig-staatkundig dagblad	LANDBOUW. Voorloopig neg geen gevaar van de Bisamrat te duchten.	artikel	0.883668903803132	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:010532780:mpeg21:a0288	1929	De Tĳd : godsdienstig-staatkundig dagblad	LANDBOUW. De Bisamrat.	artikel	0.8758620689655172	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:010548022:mpeg21:a0035	1915	De Tĳd : godsdienstig-staatkundig dagblad	De Bisam-ratten.	artikel	0.8723404255319149	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010607313:mpeg21:a0019	1938	Leeuwarder courant	BESTRIJDING BISAMRAT Overleg met Belgische autoriteiten	artikel	0.8880597014925373	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:010650924:mpeg21:a0110	1913	Algemeen Handelsblad	Van de oude aarde en het nieuws weten.	artikel	0.8688933200398804	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010652965:mpeg21:a0198	1916	Algemeen Handelsblad	De Canadeesche Muskusrat.	artikel	0.9222488038277512	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:010653943:mpeg21:a0151	1917	Algemeen Handelsblad	De Muskusrat.	artikel	0.8148148148148148	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:010654548:mpeg21:a0173	1921	Algemeen Handelsblad	Van de oude aarde en het nieuwe weten.	artikel	0.8374476013041453	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:010658265:mpeg21:a0003	1928	Algemeen Handelsblad	EEN DREIGEND GEVAAR. De bisamrat dreigt onze dijken te doorgraven.	artikel	0.9142857142857143	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:010658266:mpeg21:a0138	1928	Algemeen Handelsblad	DE BISAMRAT.	artikel	0.8666666666666667	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:010658615:mpeg21:a0163	1928	Algemeen Handelsblad	Waterstaat.	artikel	0.8795180722891566	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:010663729:mpeg21:a0058	1935	Algemeen Handelsblad	GEMENGD NIEUWS BEVERRAT GEVONDEN BIJ DIDAM Bisamrat nog niet met zekerheid geconstateerd.	artikel	0.8956228956228957	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:010664161:mpeg21:a0298	1938	Algemeen Handelsblad	Bestrijding in Engeland.	artikel	0.9304029304029304	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:010664161:mpeg21:a0299	1938	Algemeen Handelsblad	Bestrijding in Beieren.	artikel	0.8899521531100478	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:010664162:mpeg21:a0011	1938	Algemeen Handelsblad	BISAMRAT-BESTRIJDING	artikel	0.8494623655913979	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:010734211:mpeg21:a0303	1938	Nieuwsblad van Friesland : Hepkema's courant	De eerste bisamrat in Nederland.	artikel	0.8504273504273504	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:010735199:mpeg21:a0142	1927	Nieuwsblad van Friesland : Hepkema's courant	Brieven uit Duitschland. DUITSCHE PELSDIEREN.	artikel	0.9254237288135593	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:110532606:mpeg21:a0028	1867	Bataviaasch handelsblad	RUSSISCH-AMERIKA.	artikel	0.8618677042801557	nl	06_Hunt_economical	\N	Nederlands-Indië / Indonesië	\N	\N
ddd:010746823:mpeg21:a0100	1928	Leeuwarder nieuwsblad : goedkoop advertentieblad	De Bisamrat Ken dreigend gevaar!	artikel	0.9525089605734767	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:010761248:mpeg21:a0085	1934	Nieuwsblad van Friesland : Hepkema's courant	De bisamrat nadert.	artikel	0.8048780487804879	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:010761260:mpeg21:a0225	1934	Nieuwsblad van Friesland : Hepkema's courant	De bisamrat nadert onze grens	artikel	0.9019607843137255	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:010930617:mpeg21:a0014	1927	Limburgsch dagblad	VERWOESTING DOOR BISAMRATTEN.	artikel	0.7358490566037735	nl	02_Nuisance_material	\N	Regionaal/lokaal	\N	\N
ddd:010934842:mpeg21:a0144	1936	Limburgsch dagblad	Korte toespraken.	artikel	0.9517766497461929	nl	09_Figurative	\N	Regionaal/lokaal	\N	\N
ddd:010975307:mpeg21:a0013	1928	Limburger koerier : provinciaal dagblad	ERNSTIG GEVAAR VOOR ONZE DIJKEN De bisamrat gesignaleerd.	artikel	0.9006622516556292	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:010975334:mpeg21:a0101	1928	Limburger koerier : provinciaal dagblad	DE GEVAARLIJKE BISAMRAT. Voorloopig nog geen gevaar.	artikel	0.8918918918918919	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:010985856:mpeg21:a0209	1938	Limburger koerier : provinciaal dagblad	ER IS EEN BISAMRAT GEVANGEN	artikel	0.859375	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:011114564:mpeg21:a0023	1928	Het volk : dagblad voor de arbeiderspartĳ	UIT DE NATUUR. De Bisam- of Muskusrat.	artikel	0.9235364396654719	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:011117348:mpeg21:a0212	1933	Het volk : dagblad voor de arbeiderspartĳ	Rusland als bontproducent Groote veiling te Leningrad De uitvoer belangrijk gestegen	artikel	0.8767605633802817	nl	06_Hunt_economical	\N	Landelijk	\N	\N
ddd:011153131:mpeg21:a0004	1935	De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor	GEMENGDE BERICHTEN. Bisamrat en Beverrat. Is de bisam-rat reeds in ons land?	artikel	0.8717948717948718	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:011153338:mpeg21:a0078	1936	De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor	Het oordeel van den Plantenziektenkundigen dienst te Wageningen over deze vondst.	artikel	0.8955696202531646	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
ddd:011163911:mpeg21:a0003	1939	De Gooi- en Eemlander : nieuws- en advertentieblad	Moeilijkheden.....	artikel	0.9513236549957301	nl	01_Natural_history	\N	Regionaal/lokaal	\N	\N
ddd:110571531:mpeg21:a0429	1933	De Telegraaf	TREKLUST VAN BISAMRATTEN. Geslaagde doch riskante proef.	artikel	0.8995983935742972	nl	01_Natural_history	\N	Landelijk	\N	\N
ddd:110572242:mpeg21:a0204	1934	De Telegraaf	De Amerongsche berg.	artikel	0.9098939929328622	nl	05_Pest_control	\N	Landelijk	\N	\N
ddd:110577831:mpeg21:a0035	1938	De Telegraaf	ANTECEDENTEN VAN DE RAT.	artikel	0.9271653543307087	nl	01_Natural_history	\N	Landelijk	\N	\N
ddd:110598912:mpeg21:a0163	1934	De Graafschap-bode : nieuws- en advertentieblad voor stad- en ambt-Doetinchem, Hummelo en Keppel, Wehl, Zeddam, 's Heerenberg, Ulft, Gendringen, Sillevolde, Terborg, Varsseveld, Dinxperlo, Aalten, Breedevoorde, Lichtenvoorde, Groenlo, Neede, Eibergen, Bor	De bisamrat nadert uit Duitschland. Ernstig gevaar voor onze dijken.	artikel	0.8787878787878788	nl	05_Pest_control	\N	Regionaal/lokaal	\N	\N
